id,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall_score,value_eur,wage_eur,team_position
228874,R. Arnold,Remo Arnold,22,1/17/1997,190,83,Switzerland,FC Luzern,58,230000,2000,SUB
230815,O. Kakay,Osman Kakay,21,8/25/1997,180,72,Sierra Leone,Queens Park Rangers,58,230000,1000,SUB
233796,J. Evans,Jack Evans,21,4/25/1998,178,69,Wales,Swansea City,58,230000,3000,RES
234571,Mésaque Djú,Mésaque Geremias Djú,20,3/18/1999,178,63,Portugal,West Ham United,58,250000,8000,RES
240775,T. Smith,Tyler Smith,20,12/4/1998,178,67,England,Bristol Rovers,58,250000,2000,SUB
242149,K. Kouassivi-Benissan,Kevin Kouassivi-Benissan,20,1/25/1999,185,74,Finland,HJK Helsinki,58,250000,1000,SUB
243943,Javi López,Javier López Vegara,18,1/16/2001,175,70,Spain,Elche CF,58,230000,1000,SUB
244284,Y. Letard,Yannis Letard,20,8/18/1998,188,86,France,FC St. Gallen,58,230000,2000,LCB
244515,C. Antwi,Clinton Antwi,19,11/6/1999,169,68,Ghana,FC Nordsjælland,58,220000,1000,SUB
245070,J. Debrah,Jesse Debrah,19,5/1/2000,191,92,England,Millwall,58,220000,1000,SUB
245230,M. Salaba,Manuel Salaba,19,5/19/2000,188,77,Austria,SV Mattersburg,58,200000,1000,SUB
246547,F. Almada,Facundo Almada,20,7/10/1998,178,72,Argentina,Rosario Central,58,230000,2000,SUB
247021,I. Smith,Iván Smith,20,3/24/1999,174,68,Argentina,Godoy Cruz,58,240000,2000,SUB
247073,U. Godwin-Malife,Udoka Godwin-Malife,19,5/9/2000,180,79,England,Forest Green Rovers,58,220000,2000,SUB
248046,A. Sîntean,Andrei Sîntean,20,6/16/1999,177,72,Romania,FC Hermannstadt,58,250000,1000,RES
248258,C. Zavala,Cristián Zavala,19,8/3/1999,172,71,Chile,Coquimbo Unido,58,240000,1000,SUB
248539,B. Doukansy,Brahima Doukansy,19,8/21/1999,188,67,France,Chamois Niortais Football Club,58,220000,1000,RES
250945,M. Zaiser,Maximilian Zaiser,20,3/8/1999,176,68,Germany,Bayern München II,58,230000,1000,SUB
250946,J. Rochelt,Jannik Rochelt,20,9/27/1998,182,76,Germany,Bayern München II,58,250000,1000,RB
251235,A. Dumiter,Andrei Dumiter,20,4/10/1999,180,71,Romania,Sepsi OSK,58,250000,2000,SUB
251302,M. Opfermann Arcones,Maurice Opfermann Arcones,19,6/16/2000,172,64,Germany,1. FC Union Berlin,58,220000,3000,RES
251380,L. Brassier,Lilian Brassier,19,11/2/1999,184,78,France,Valenciennes FC,58,220000,1000,SUB
251912,Z. Ould Khaled,Zinédine Ould Khaled,19,1/14/2000,195,78,France,Angers SCO,58,220000,2000,RES
252237,D. Grözinger,David Grözinger,20,4/8/1999,181,75,Germany,VfB Stuttgart,58,230000,3000,SUB
252343,R. Zuijderwijk,Rick Zuijderwijk,18,4/13/2001,176,65,Netherlands,Willem II,58,230000,1000,SUB
252820,F. Sagman,Furkan Sagman,19,1/7/2000,178,75,Germany,Sivasspor,58,220000,1000,SUB
225280,D. Mitov,Dimitar Mitov,22,1/22/1997,188,76,Bulgaria,Cambridge United,58,180000,1000,GK
229050,O. Rasmussen,Oskar Buur Rasmussen,21,3/31/1998,176,70,Denmark,Wolverhampton Wanderers,58,210000,7000,RES
232325,M. Al Mutlaq,Muteb Al Mutlaq,21,12/10/1997,165,66,Saudi Arabia,Al Nassr,58,210000,4000,RES
233535,L. Hernández,Luis Hernández,21,2/2/1998,182,77,Mexico,Deportivo Toluca,58,210000,2000,SUB
233655,R. Holden,Rory Holden,21,8/23/1997,169,68,Northern Ireland,Walsall,58,230000,2000,SUB
233740,D. Nussbaumer,Daniel Nussbaumer,19,11/29/1999,188,74,Austria,SCR Altach,58,220000,1000,SUB
237839,K. Sadiki,Kosovar Sadiki,20,8/27/1998,193,70,Canada,Hibernian,58,210000,1000,SUB
240008,A. Papadopoulos,Antonios Papadopoulos,19,9/10/1999,185,78,Germany,Hallescher FC,58,210000,1000,SUB
240423,Gabi,Gabriel Jesús Lorente Navarro,21,10/10/1997,175,70,Spain,AD Alcorcón,58,230000,1000,RES
241085,L. Tempelmann,Lino Tempelmann,20,2/2/1999,174,75,Germany,SC Freiburg,58,230000,3000,RES
241726,A. Pereira,Adrian Pereira,19,8/31/1999,177,73,Norway,Viking FK,58,200000,1000,LB
244088,M. Shinada,品田 愛斗,19,9/19/1999,180,66,Japan,FC Tokyo,58,220000,1000,RES
244090,L. Schaffran,Leon Schaffran,20,7/31/1998,186,82,Germany,SpVgg Greuther Fürth,58,180000,1000,RES
244720,B. Gabriël,Brent Gabriël,20,1/27/1999,188,75,Belgium,Waasland-Beveren,58,180000,1000,SUB
245126,M. Grabowski,Marcin Grabowski,19,5/21/2000,177,65,Poland,Wisła Kraków,58,200000,1000,RES
245893,I. Hutchinson,Isaac Hutchinson,19,4/10/2000,178,70,England,Southend United,58,220000,1000,SUB
246660,D. Kinumbe,Daniel Kinumbe,20,3/15/1999,173,70,Canada,Montreal Impact,58,210000,1000,SUB
251024,I. Lushaku,Ismet Lushaku,18,9/22/2000,175,62,Kosovo,AFC Eskilstuna,58,210000,1000,RDM
251285,N. Thiede,Niclas Thiede,20,4/14/1999,185,81,Germany,SC Freiburg,58,180000,2000,SUB
251451,F. Jäkel,Frederik Jäkel,18,3/7/2001,193,78,Germany,RB Leipzig,58,190000,2000,RES
251541,M. Andersson,Mattias Andersson,21,3/13/1998,187,82,Sweden,FC Sion,58,210000,3000,LCB
251928,K. Lidin,Kevin Lidin,20,3/4/1999,187,77,Sweden,Pisa,58,210000,1000,RES
221210,J. Miranda,Jhon Fredy Miranda Rada,22,3/7/1997,178,73,Colombia,Independiente Santa Fe,58,220000,1000,RES
228784,Q. Lajami,Qasem Lajami,23,4/24/1996,178,75,Saudi Arabia,Al Fateh,58,200000,4000,SUB
230615,M. López,Mateo López,22,3/18/1997,178,78,Colombia,Independiente Medellín,58,220000,1000,RES
234351,J. Palacios,José Palacios,22,12/27/1996,171,67,Colombia,Independiente Santa Fe,58,220000,1000,RES
234815,R. Senhadji,Rayan Senhadji,22,6/13/1997,185,80,France,FC Sochaux-Montbéliard,58,200000,1000,SUB
235421,B. Ozegovic,Benjamin Ozegovic,19,8/9/1999,184,81,Austria,SCR Altach,58,170000,1000,SUB
237097,Moon Jung In,문정인 文政仁,21,3/16/1998,193,80,Korea Republic,Ulsan Hyundai FC,58,180000,1000,RES
237423,J. Graham,Jordan Graham,21,12/30/1997,187,80,England,Mansfield Town,58,220000,3000,SUB
237927,E. McGinty,Edward McGinty,19,8/5/1999,188,78,Republic of Ireland,Sligo Rovers,58,170000,1000,GK
238749,M. Nadé,Mickaël Nadé,20,3/4/1999,188,80,France,AS Saint-Étienne,58,200000,3000,RES
239983,V. Nambishi,Valance Nambishi,21,11/30/1997,183,81,Denmark,Silkeborg IF,58,200000,1000,SUB
240331,Panutche Camará,Panutche Amadu Pereira Camará,22,2/28/1997,185,73,Guinea Bissau,Crawley Town,58,210000,2000,LCM
240822,S. Martin,Scott Martin,22,4/1/1997,173,68,Scotland,Hamilton Academical FC,58,210000,1000,LCM
241356,L. Ritson,Lewis Ritson,20,11/1/1998,184,77,England,Hull City,58,200000,2000,RES
241866,T. Righetti,Timo Righetti,21,5/2/1998,179,82,Switzerland,FC Thun,58,200000,2000,SUB
241878,D. Mercado,Diego Mercado,22,1/3/1997,169,71,Argentina,Independiente,58,210000,3000,RES
243625,Choi Beom Kyung,최범경 Beom Kyung Choi,22,6/24/1997,176,73,Korea Republic,Incheon United FC,58,210000,1000,SUB
243649,E. Clarke,Eddie Clarke,20,12/29/1998,172,70,England,Macclesfield Town,58,200000,1000,LWB
243885,M. Bassouamina,Mons Bassouamina,21,5/28/1998,172,71,France,AS Nancy Lorraine,58,220000,1000,SUB
244089,T. Hara,原 大智,20,5/5/1999,189,76,Japan,FC Tokyo,58,220000,2000,SUB
244236,J. Farias,Jonathan Farias,21,3/27/1998,178,83,Argentina,Club Atlético Aldosivi,58,220000,2000,RES
245796,N. Balongo,Nelson Balongo,20,4/15/1999,187,75,DR Congo,Sint-Truidense VV,58,220000,2000,SUB
245851,L. Cabrera,Lisandro Cabrera,21,1/4/1998,183,70,Argentina,Patriotas Boyacá FC,58,220000,1000,RES
246434,J. Björkengren,John Björkengren,20,12/9/1998,180,78,Sweden,Falkenbergs FF,58,220000,1000,RCM
246747,I. Tona,Iván Tona,19,4/1/2000,176,62,Mexico,Club Tijuana,58,210000,2000,SUB
247931,A. Van Hoorenbeeck,Alec Van Hoorenbeeck,20,12/30/1998,187,77,Belgium,KV Mechelen,58,200000,2000,SUB
248553,Y. Diaz,Yesid Diaz,21,7/24/1997,188,75,Colombia,Independiente Medellín,58,220000,1000,RDM
250788,J. Plautz,Justin Plautz,20,4/9/1999,183,76,Germany,SønderjyskE,58,200000,2000,SUB
251256,L. Buzan,Lucian Buzan,20,3/9/1999,170,63,Romania,FC Hermannstadt,58,220000,1000,SUB
252383,R. Zerrouki,Ramiz Zerrouki,21,5/26/1998,171,67,Netherlands,FC Twente,58,220000,1000,RES
252440,N. Zortea,Nadir Zortea,20,6/1/1999,175,70,Italy,US Cremonese,58,200000,1000,SUB
252759,C. Poshoroğlu,Çayan Poshoroğlu,20,3/18/1999,171,67,Turkey,Gençlerbirliği SK,58,220000,2000,SUB
222422,A. Jakubiak,Alex Jakubiak,22,8/27/1996,177,66,Scotland,Gillingham,58,210000,2000,LM
223988,L. Ward,Lewis Ward,22,3/5/1997,195,81,England,Exeter City,58,160000,1000,GK
225536,R. Corlu,Rezan Corlu,21,8/7/1997,170,75,Denmark,Lyngby BK,58,210000,2000,SUB
228047,Cao Yongjing,曹永竞,22,2/15/1997,180,73,China PR,Beijing Renhe FC,58,200000,2000,CAM
231582,N. D'Agostino,Nicholas D'Agostino,21,2/25/1998,175,75,Australia,Perth Glory,58,210000,1000,SUB
232817,I. Chicco,Ignacio Francisco Chicco,23,6/30/1996,183,80,Argentina,Club Atlético Colón,58,160000,1000,SUB
233481,E. Ross,Ethan Ross,22,3/6/1997,196,94,England,Colchester United,58,160000,2000,SUB
233572,D. Udoh,Daniel Udoh,22,8/30/1996,183,73,Nigeria,Shrewsbury,58,210000,2000,SUB
233629,S. Want,Shaun Want,22,2/9/1997,180,70,Scotland,Hamilton Academical FC,58,190000,1000,CB
235487,M. Rayman,Mohammed Rayman,22,9/4/1996,174,65,Saudi Arabia,Al Raed,58,180000,3000,SUB
236029,C. Cockerill-Mollett,Callum Cockerill-Mollett,20,1/15/1999,178,70,Republic of Ireland,Walsall,58,190000,2000,RES
236379,J. Lunney,Jonathan Lunney,21,2/2/1998,175,70,Republic of Ireland,Waterford FC,58,200000,1000,LDM
237235,A. Majok,Abraham Majok,20,10/13/1998,185,72,Kenya,Central Coast Mariners,58,210000,1000,SUB
237677,R. McCourt,Robbie McCourt,21,4/6/1998,178,64,Republic of Ireland,Bohemian FC,58,190000,1000,RDM
237889,J. Keaney,Jack Keaney,20,1/18/1999,188,76,Republic of Ireland,UCD AFC,58,200000,1000,RDM
237969,S. Blaney,Shane Blaney,20,1/20/1999,191,79,Republic of Ireland,Doncaster Rovers,58,190000,1000,SUB
238894,L. Wade-Slater,Luke Wade-Slater,21,3/2/1998,180,70,Republic of Ireland,Bohemian FC,58,210000,1000,SUB
239839,S. Coly,Sidy Keba Coly,21,2/20/1998,184,69,Senegal,Roma,58,210000,5000,RES
240262,J. Brimmer,Jake Brimmer,21,4/3/1998,180,70,Australia,Perth Glory,58,200000,1000,SUB
240527,K. Le Roy,Killian Le Roy,21,1/31/1998,193,80,France,FC Chambly Oise,58,160000,1000,RES
241658,O. Šarkić,Oliver Šarkić,21,7/23/1997,184,77,Montenegro,Burton Albion,58,210000,2000,SUB
243354,P. Sander,Philipp Sander,21,2/21/1998,185,76,Germany,Holstein Kiel,58,200000,2000,RES
244139,M. Sylla,Moussa Sylla,20,3/15/1999,177,72,France,Racing Club de Lens,58,190000,1000,RES
244878,G. Kyrnats,Georgiy Kyrnats,21,6/22/1998,188,79,Russia,PFC CSKA Moscow,58,160000,1000,SUB
245387,H. Offia,Henry Offia,19,12/26/1999,171,71,Nigeria,IK Sirius,58,200000,1000,LS
245624,R. Fujimura,藤村 怜,20,5/26/1999,176,68,Japan,Hokkaido Consadole Sapporo,58,210000,1000,SUB
245625,Y. Fukuda,福田 湧矢,20,4/4/1999,173,67,Japan,Gamba Osaka,58,210000,2000,LM
246040,B. Abdallah,Benrandy Abdallah,20,7/1/1999,176,62,France,ESTAC Troyes,58,190000,1000,RES
246133,T. Sopacua,Tapmahoe Sopacua,19,5/4/2000,174,70,Netherlands,FC Groningen,58,180000,1000,RES
246607,T. Amilivia,Thomas Amilivia,20,7/13/1998,178,75,Argentina,Argentinos Juniors,58,210000,2000,RES
247289,Bruno Bertinato,Bruno Oliveira Bertinato,21,5/31/1998,194,80,Brazil,Venezia FC,58,160000,1000,RES
247723,D. Rybchinskiy,Dmitriy Rybchinskiy,20,8/19/1998,178,64,Russia,Lokomotiv Moscow,58,210000,1000,RES
247728,D. Traore,Diedie Traore,20,1/15/1999,183,82,France,LA Galaxy,58,190000,1000,SUB
248548,D. Aguilar,Daniel Aguilar,21,2/6/1998,179,71,Mexico,Club Atlas,58,190000,2000,SUB
250942,A. Mayer,Angelo Mayer,22,9/10/1996,169,66,Germany,Bayern München II,58,180000,1000,SUB
251140,J. Apolinarski,Jakub Apolinarski,20,5/4/1999,176,57,Poland,Raków Częstochowa,58,210000,1000,SUB
251313,S. Lahssaini,Sami Lahssaini,20,9/18/1998,177,72,Belgium,FC Metz,58,200000,2000,SUB
251993,L. Diako,Lassana Diako,20,11/13/1998,183,72,France,Clermont Foot 63,58,190000,1000,RES
252052,A. Lozano,Adrián Lozano,20,5/8/1999,174,70,Mexico,Santos Laguna,58,210000,3000,LM
252071,J. Gardiner-Smith,Jacob Gardiner-Smith,21,7/3/1997,181,71,England,Wycombe Wanderers,58,200000,1000,RES
252137,M. Essimi,Marco Essimi,20,2/18/1999,182,66,Cameroon,Paris FC,58,210000,1000,RES
252540,A. Gözütok,Anıl Gözütok,18,10/27/2000,177,74,Germany,1. FC Kaiserslautern,58,190000,1000,RES
208291,R. Allassani,Reise Allassani,23,1/3/1996,169,70,England,Coventry City,58,200000,2000,RES
215816,D. O'Halloran,Dean O'Halloran,23,1/2/1996,173,69,Republic of Ireland,Waterford FC,58,200000,1000,SUB
222322,G. Poynton,Georgie Poynton,21,9/8/1997,178,75,Republic of Ireland,Waterford FC,58,200000,1000,SUB
224565,J. Ruddy,Jack Ruddy,22,5/18/1997,193,83,Scotland,Ross County FC,58,150000,1000,SUB
225904,J. Jiménez,Juan Jiménez,23,6/20/1996,184,72,Colombia,Envigado FC,58,150000,1000,RES
227763,K. Hoven,Kristoffer Hoven,22,8/10/1996,193,93,Norway,Kristiansund BK,58,200000,1000,SUB
227855,B. Sabovic,Besard Sabovic,21,1/5/1998,186,77,Sweden,Djurgårdens IF,58,200000,1000,SUB
228052,Du Changjie,杜长杰,21,12/20/1997,179,80,China PR,Henan Jianye FC,58,200000,2000,SUB
228186,L. Fontanesi,Leonardo Fontanesi,23,2/20/1996,181,77,Italy,Sassuolo,58,180000,6000,RES
228596,E. Kaja,Egli Kaja,21,7/26/1997,177,78,Albania,AFC Wimbledon,58,200000,1000,RES
229274,L. Thomas,Lewis Thomas,21,9/20/1997,183,70,Wales,Forest Green Rovers,58,150000,2000,SUB
230971,N. Tzanev,Nikola Tzanev,22,12/23/1996,195,72,New Zealand,AFC Wimbledon,58,150000,1000,SUB
231379,N. Hoffmann,Niklas Hoffmann,22,4/9/1997,194,78,Germany,FC St. Pauli,58,180000,2000,RES
232588,K. Miyazaki,宮崎 幾笑,21,2/17/1998,175,59,Japan,FC Tokyo,58,200000,1000,RES
233820,S. Sinyan,Sheriff Sinyan,22,7/19/1996,188,80,Gambia,Lillestrøm SK,58,180000,1000,SUB
235710,A. Al Yousif,Abdullah Al Yousif,22,10/29/1996,186,74,Saudi Arabia,Al Fateh,58,180000,4000,SUB
236012,C. Levingston,Conor Levingston,21,1/21/1998,175,74,Republic of Ireland,Bohemian FC,58,180000,1000,LDM
238309,T. Damsgaard,Tobias Damsgaard,21,1/30/1998,185,77,Denmark,Randers FC,58,180000,2000,SUB
238357,A. Majrashi,Abdulaziz Majrashi,23,3/10/1996,165,58,Saudi Arabia,Al Hazem,58,180000,2000,SUB
239689,M. Sprang,Max Sprang,18,7/4/2000,192,79,Germany,FSV Zwickau,58,140000,1000,SUB
239709,D. Reiter,Dominik Reiter,21,1/4/1998,173,73,Austria,LASK Linz,58,200000,2000,RES
240328,A. Ba Masoud,Ahmed Ba Masoud,23,11/22/1995,177,70,Saudi Arabia,Al Fayha,58,180000,3000,SUB
241318,Yang Shuai,杨帅,22,1/28/1997,180,70,China PR,Chongqing Dangdai Lifan FC SWM Team,58,180000,1000,RES
241694,S. Rentería,Stiven Rentería,21,10/18/1997,170,65,Colombia,Jaguares de Córdoba,58,200000,1000,SUB
242090,O. Solbakken,Ola Solbakken,20,9/7/1998,186,79,Norway,Ranheim Fotball,58,200000,1000,RW
242735,C. Manley,Carter Manley,23,4/29/1996,180,77,United States,Minnesota United FC,58,180000,1000,SUB
242873,Zhang Lingfeng,张凌峰,22,2/28/1997,176,70,China PR,Jiangsu Suning FC,58,200000,3000,LM
243893,K. Fatkić,Kenan Fatkić,21,8/20/1997,186,75,Slovenia,FC Thun,58,200000,2000,SUB
244107,E. Pauchet,Enzo Pauchet,22,3/22/1997,183,68,France,Chamois Niortais Football Club,58,150000,1000,SUB
246234,J. Cobián,José Antonio Cobián,20,9/14/1998,176,70,Mexico,Club Necaxa,58,200000,2000,RES
246714,J. Vahtera,Joonas Vahtera,23,1/6/1996,176,75,Finland,HJK Helsinki,58,200000,1000,SUB
247151,L. Ríos,Lucas Ríos,21,3/8/1998,172,67,Argentina,Unión de Santa Fe,58,200000,2000,SUB
247286,S. Hostikka,Santeri Hostikka,21,9/30/1997,183,69,Finland,Pogoń Szczecin,58,200000,1000,SUB
247323,E. Holt,Erik Holt,22,9/6/1996,185,84,United States,Real Salt Lake,58,180000,1000,SUB
248013,M. Târșă,Marian Târșă,21,4/16/1998,182,75,Romania,FC Botoşani,58,200000,1000,SUB
248489,D. Quiñones,Daniel Quiñones,20,4/7/1999,168,63,Colombia,América de Cali,58,180000,1000,SUB
251260,B. Kramer,Blaž Kramer,23,6/1/1996,191,87,Slovenia,FC Zürich,58,200000,2000,SUB
251400,L. Kwadwo,Leroy Kwadwo,22,8/15/1996,185,80,Germany,FC Würzburger Kickers,58,180000,1000,LB
251435,D. Carlson,Dirk Carlson,21,4/1/1998,186,82,Luxembourg,Karlsruher SC,58,180000,2000,SUB
251951,M. Cicconi,Manuel Cicconi,22,6/27/1997,182,78,Italy,Virtus Entella,58,200000,1000,RES
252118,H. Al Ameri,Haidar Al Ameri,22,5/28/1997,178,66,Saudi Arabia,Al Adalah,58,180000,3000,SUB
252205,T. Rambaud,Thibault Rambaud,22,4/19/1997,192,80,France,Le Mans FC,58,200000,1000,SUB
252452,M. Stefandl,Marco Stefandl,21,2/10/1998,180,77,Germany,Hannover 96,58,200000,4000,SUB
252717,E. Sepil,Erol Hakan Sepil,20,3/15/1999,180,72,Turkey,Göztepe SK,58,180000,3000,RES
252752,H. Estupiñan,Harold Estupiñan,22,12/22/1996,190,75,Colombia,Jaguares de Córdoba,58,200000,1000,SUB
213634,M. Bonne,Macauley Bonne,23,10/26/1995,180,76,Zimbabwe,Charlton Athletic,58,190000,3000,SUB
220504,D. Borra,Daniele Borra,23,7/28/1995,192,88,Italy,Virtus Entella,58,140000,1000,SUB
223091,R. Donelon,Regan Donelon,23,4/17/1996,171,71,Republic of Ireland,Sligo Rovers,58,170000,1000,SUB
225981,A. Pearce,Adam Pearce,22,1/8/1997,198,90,Australia,Central Coast Mariners,58,140000,1000,SUB
226450,M. Awaji,Mohammed Ahmed Awaji,24,10/22/1994,185,72,Saudi Arabia,Al Shabab,58,140000,3000,RES
227567,M. Kiilerich,Malte Kiilerich,23,10/16/1995,180,78,Denmark,AC Horsens,58,170000,2000,RCB
229206,D. Kane,Danny Kane,22,4/23/1997,188,73,Republic of Ireland,Sligo Rovers,58,170000,1000,SUB
231063,C. Lewis,Clayton Lewis,22,2/12/1997,173,72,New Zealand,Scunthorpe United,58,180000,3000,SUB
231131,J. McGarry,James McGarry,21,4/9/1998,179,72,New Zealand,Willem II,58,190000,2000,SUB
232460,M. Tokida,常田 克人,21,11/27/1997,187,81,Japan,Vegalta Sendai,58,170000,1000,RES
235046,Y. Ben El-Mhanni,Yasin Ben El-Mhanni,23,10/26/1995,178,75,England,Scunthorpe United,58,190000,3000,RES
236557,O. Patrick,Omari Patrick,23,5/24/1996,185,73,England,Bradford City,58,190000,3000,RES
237576,N. Insfrán,Nelson Federico Insfrán,24,5/24/1995,180,83,Argentina,Gimnasia y Esgrima La Plata,58,140000,2000,SUB
240192,M. Ranmark,Mathias Eriksen Ranmark,23,10/16/1995,194,86,Norway,Molde FK,58,140000,1000,SUB
240218,A. Weidinger,Alexander Weidinger,22,6/18/1997,197,88,Germany, SSV Jahn Regensburg,58,140000,1000,SUB
240476,B. Kavlak,Burak Kavlak,22,7/7/1996,178,65,Turkey,Yeni Malatyaspor,58,190000,2000,RES
241332,Zhang Huachen,张华晨,21,3/16/1998,175,67,China PR,Shanghai SIPG FC,58,170000,2000,SUB
242782,N. Logue,Niall Logue,23,8/7/1995,193,84,Northern Ireland,Finn Harps,58,170000,1000,LCB
242913,Luo Hao,罗皓,24,1/17/1995,186,79,China PR,Chongqing Dangdai Lifan FC SWM Team,58,170000,1000,CM
243051,R. Deprem,Rodin Deprem,21,5/23/1998,178,70,Sweden,Örebro SK,58,190000,1000,SUB
244071,J. Hanek,Janis Hanek,20,2/12/1999,179,67,Germany,Karlsruher SC,58,190000,2000,RES
245362,Fabio,Fabio De Sousa Silva,23,1/13/1996,188,90,Brazil,Örebro SK,58,170000,1000,SUB
245378,J. Rivas,Jesús David Rivas,22,2/6/1997,168,68,Colombia,Rionegro Águilas,58,190000,1000,SUB
245845,G. Szymusik,Grzegorz Szymusik,21,6/4/1998,182,78,Poland,Korona Kielce,58,170000,1000,RES
246795,Y. Al Harbi,Yousef Al Harbi,22,3/16/1997,170,63,Saudi Arabia,Al Ahli,58,170000,4000,RES
247008,Zu Pengchao,Pengchao Zu,22,1/11/1997,182,70,China PR,Shenzhen FC,58,190000,2000,RES
247283,M. Rouzies,Marcos Rouzies,22,5/22/1997,182,72,Argentina,Godoy Cruz,58,170000,2000,LB
247400,C. Villalba,Carlos Villalba,20,7/19/1998,175,71,Argentina,Club Atlético Talleres,58,190000,2000,RES
247446,W. Loeper,Wilhelm Loeper,21,3/30/1998,187,75,Sweden,AFC Eskilstuna,58,190000,1000,SUB
248810,R. Takao,髙尾 瑠,22,11/9/1996,181,68,Japan,Gamba Osaka,58,170000,2000,RCB
251090,E. Holten,Emil Holten,22,8/8/1996,195,84,Denmark,Silkeborg IF,58,190000,2000,SUB
251659,A. Al Hejaili,Ayman Al Hejaili,21,7/15/1997,165,60,Saudi Arabia,Damac FC,58,190000,3000,SUB
210986,K. Wallace,Kieran Wallace,24,1/26/1995,186,75,England,Burton Albion,58,160000,2000,SUB
214943,S. Tsveiba,Sandro Tsveiba,25,9/5/1993,183,72,Russia,AFC Eskilstuna,58,160000,1000,LCB
215301,L. Jones,Lloyd Jones,23,10/7/1995,191,78,England,Luton Town,58,160000,2000,RES
215418,M. Soldo,Marko Soldo,22,9/13/1996,186,86,Austria,Wolfsberger AC,58,140000,1000,SUB
218593,S. Moore,Stuart Moore,24,9/8/1994,187,72,England,Milton Keynes Dons,58,140000,1000,SUB
218646,M. Smith,Martin Smith,23,10/2/1995,178,70,England,Salford City,58,180000,3000,SUB
221534,G. O'Neill,Gary O'Neill,24,1/27/1995,180,76,Republic of Ireland,Shamrock Rovers,58,180000,1000,SUB
228250,H. Al Ruwaili,Hamdan Al Ruwaili,24,3/14/1995,171,62,Saudi Arabia,Al Taawoun,58,160000,3000,SUB
228366,M. Gillesphey,Macaulay Gillesphey,23,11/24/1995,180,70,England,Brisbane Roar,58,160000,1000,LB
228402,T. Campbell,Tahvon Campbell,22,1/10/1997,185,68,England,Cheltenham Town,58,180000,2000,RS
229123,R. Broom,Ryan Broom,22,9/4/1996,177,80,Wales,Cheltenham Town,58,160000,2000,RCM
233030,F. Pizzicanella,Franco Pizzicanella,23,5/29/1996,183,84,Argentina,Atlético Tucumán,58,140000,1000,SUB
237519,N. Marfelt,Nicholas Marfelt,24,9/15/1994,187,83,Denmark,SønderjyskE,58,160000,2000,LB
238628,J. Albrecht,Jan Albrecht,21,4/12/1998,192,89,Germany,SV Wehen Wiesbaden,58,140000,1000,RES
242252,M. Lenes,Magnus Lenes,23,5/18/1996,192,82,Norway,Ranheim Fotball,58,140000,1000,SUB
242272,M. Ogkmpoe,Marios Ogkmpoe,24,10/10/1994,188,80,Greece,Hamilton Academical FC,58,180000,1000,LS
242721,E. Dick,Eric Dick,24,10/3/1994,196,93,United States,Sporting Kansas City,58,140000,1000,RES
246032,D. Sváček,Dominik Sváček,22,2/24/1997,192,87,Czech Republic,Viktoria Plzeň,58,140000,1000,SUB
246549,M. Siby,Mahame Siby,22,7/7/1996,189,81,France,Valenciennes FC,58,160000,1000,SUB
246744,J. Reyes,Josué Reyes,21,12/10/1997,185,70,Mexico,Cruz Azul,58,160000,3000,SUB
246955,W. Sell,William Sell,20,12/20/1998,180,75,Norway,Mjøndalen IF,58,160000,1000,SUB
248245,T. Pedersen,Thore Baardsen Pedersen,22,8/11/1996,184,70,Norway,FK Haugesund,58,180000,1000,SUB
248779,A. Peyrelade,Alexis Peyrelade,22,4/16/1997,178,72,France,Rodez Aveyron Football,58,160000,1000,SUB
250819,M. Al Moqahwi,Mohammed Al Moqahwi,23,12/11/1995,173,70,Saudi Arabia,Al Adalah,58,140000,2000,SUB
251171,A. Roscrow,Adam Roscrow,24,2/17/1995,184,76,Wales,AFC Wimbledon,58,180000,1000,SUB
251664,E. Cuevas,Emanuel Cuevas,22,5/31/1997,178,70,Argentina,Central Córdoba,58,180000,2000,RES
251801,H. Kavaklıdere,Harun Kavaklıdere,21,3/16/1998,172,68,Turkey,Antalyaspor,58,180000,2000,SUB
252015,S. Tanaka,田中 駿汰,22,5/26/1997,183,75,Japan,Hokkaido Consadole Sapporo,58,160000,1000,SUB
